鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北投區,房地(土地+建物),臺北市北投區中央北路二段95巷1弄31~60號,19.83,住,,,1081025,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661229,85.8,2,2,1,有,無,2660000,31002,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKJIOFFEA28DA
士林區,房地(土地+建物),臺北市士林區大南路301~330號,6.29,工,,,1080808,土地1建物1車位0,九層,十四層,其他,見其他登記事項,鋼筋混凝土造,0961205,41.69,0,1,1,有,有,7440000,178460,,0.0,0,,RPPOMLOKJIOFFEA87DA
北投區,房地(土地+建物),臺北市北投區懷德街105巷1~30號,36.75,住,,,1081015,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621114,87.3,2,2,1,有,無,19100000,218786,,0.0,0,含增建或未登記建物。,RPSPMLPKJIOFFEA38DA
士林區,房地(土地+建物),臺北市士林區天母西路1~30號,16.36,其他,,,1081011,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670125,106.65,1,2,1,有,有,16200000,151899,,0.0,0,含增建或未登記建物。;含增建或未登記建物。,RPRSMLPKJIOFFEA58DA
大安區,土地,金華段二小段31~60地號,3.0,其他,,,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,188550,62850,,0.0,0,包含公共設施保留地之交易。;108年度臺北市政府以容積代金基金採購私有公共設施保留地之交易〈F108-1〉。,RPWNMLOKJIOFFFA58DA
大安區,房地(土地+建物),臺北市大安區安和路二段61~90號,7.13,住,,,1081007,土地2建物1車位0,六層,九層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0851227,38.620000000000005,1,1,1,有,有,10300000,266701,,0.0,0,含增建或未登記建物。,RPOOMLPKJIOFFFA97DA
大安區,房地(土地+建物),臺北市大安區仁愛路四段391~420號,20.57,其他,,,1080831,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.77,3,2,2,有,有,51000000,274533,,0.0,0,含增建或未登記建物。,RPOPMLKLJIOFFFA67DA
大安區,房地(土地+建物),臺北市大安區和平東路三段91~120號,10.48,商,,,1080929,土地1建物1車位0,四層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0721108,120.55,2,1,2,有,有,23000000,190792,,0.0,0,含增建或未登記建物。,RPPOMLLLJIOFFFA77DA
大安區,房地(土地+建物),臺北市大安區和平東路三段91~120號,12.55,商,,,1080929,土地1建物1車位0,四層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0721108,139.04,3,2,1,有,有,26000000,186997,,0.0,0,含增建或未登記建物。;,SPPOMLLLJIOFFFA87DA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷39弄1~30號,22.84,住,,,1081019,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741218,113.53,4,2,2,有,無,12160000,107118,,0.0,0,含增建或未登記建物。,RPVTMLMKJIOFFCA58DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段301~330號,11.77,商,,,1081018,土地1建物1車位0,一層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0751106,102.52,4,2,2,有,有,25300000,246781,,0.0,0,,RPRQMLNKJIOFFCA97DA
中山區,車位,臺北市中山區松江路133巷31~60號,0.18,住,,,1081101,土地0建物0車位1,地下一層,八層,其他,商業用,鋼筋混凝土造,0930829,15.53,0,0,0,有,有,1000000,,升降機械,15.38,1000000,親友、員工或其他特殊關係間之交易。;,RPSQMLNKJIOFFCA08DA
中山區,土地,中山段四小段511~540地號,4.0,其他,,,1081024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,214200,53550,,0.0,0,包含公共設施保留地之交易。;108年度臺北市政府以容積代金基金採購私有公共設施保留地之交易〈F108-1〉。,RPPNMLOKJIOFFCA57DA
中山區,房地(土地+建物)+車位,臺北市中山區長安東路二段151~180號,6.37,商,,,1081003,土地1建物1車位1,二層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0900326,81.84,1,1,1,有,有,17280000,211144,塔式車位,0.0,1500000,含增建或未登記建物。;,RPOQMLOKJIOFFCA77DA
萬華區,房地(土地+建物),臺北市萬華區長泰街73巷1~30號,26.0,住,,,1080903,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660118,78.65,1,0,1,有,無,8230000,104641,,0.0,0,,RPPPMLQLJIOFFBA97DA
大同區,房地(土地+建物),臺北市大同區迪化街二段241~270號,21.5,住,,,1080929,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620608,79.59,3,1,1,有,無,7830000,98379,,0.0,0,含增建或未登記建物。,RPUNMLOKJIOFFBA97DA
文山區,房地(土地+建物)+車位,臺北市文山區政大三街31~60號,86.54,住,,,1080526,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980709,236.26,3,2,2,有,有,34000000,159689,坡道平面,35.87,2000000,含增建或未登記建物。,RPPNMLPLJIOFFAA57DA
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷91~120號,18.93,住,,,1080813,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860623,78.03999999999999,2,2,1,有,有,11800000,151205,,0.0,0,,RPQNMLPLJIOFFAA67DA
文山區,房地(土地+建物)+車位,臺北市文山區景華街150巷1~30號,20.48,住,,,1080928,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960913,109.3,2,2,1,有,有,18000000,162338,升降機械,7.66,1500000,含增建或未登記建物。,RPOOMLQLJIOFFAA67DA
文山區,房地(土地+建物)+車位,臺北市文山區和興路26巷11弄1~30號,52.75,住,,,1081006,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790213,179.07,3,2,2,有,無,20350000,127107,坡道平面,34.31,1950000,含增建或未登記建物。,RPUOMLQLJIOFFAA28DA
中正區,房地(土地+建物),臺北市中正區三元街211~240號,6.36,住,,,1080820,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810910,32.0,0,1,1,有,有,5920000,185000,,0.0,0,含增建或未登記建物。,RPTRMLMJKIOFFAA97DA
大安區,房地(土地+建物),臺北市大安區羅斯福路二段77巷1~30號,32.95,住,,,1081001,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700417,116.56,3,2,2,有,無,23200000,199039,,0.0,0,,RPXOMLTKJIOFFFA56CA
大安區,房地(土地+建物),臺北市大安區師大路59巷1~30號,24.8,商,,,1081016,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761104,94.94,3,2,2,有,無,18800000,198020,,0.0,0,,RPROMLTKJIOFFFA58CA
大安區,房地(土地+建物)+車位,臺北市大安區永康街37巷1~30號,15.81,住,,,1081002,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011025,78.31,2,1,1,有,有,25100000,320521,其他,0.0,0,,RPOPMLLLJIOFFFA67CA
大安區,房地(土地+建物),臺北市大安區建國南路一段175巷1~30號,19.58,住,,,1081012,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,107.72,3,2,2,有,有,23580000,218901,,0.0,0,含增建或未登記建物。;,RPRNMLNKJIOFFFA87CA
大安區,房地(土地+建物),臺北市大安區基隆路二段181~210號,28.87,商,,,1080920,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770930,94.15,2,2,1,有,有,22000000,233670,,0.0,0,,RPXNMLLKKIOFFFA38CA
北投區,房地(土地+建物),臺北市北投區公?路63巷1~30號,41.0,住,,,1080916,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660623,108.83,4,2,1,有,無,9500000,87292,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKKKIOFFEA08CA
士林區,土地,三玉段五小段601~630地號,2.67,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129133,48364,,0.0,0,包含公共設施保留地之交易。;政府以容積代金基金採購私有公共設施保留地,RPOSMLPKJIOFFEA18CA
士林區,土地,天母段三小段421~450地號,64.19,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3102643,48335,,0.0,0,包含公共設施保留地之交易。;政府以容積代金基金採購私有公共設施保留地,RPUSMLPKJIOFFEA78CA
北投區,房地(土地+建物),臺北市北投區中央南路一段130巷1~30號,49.0,住,,,1080924,土地1建物1車位0,全,,透天厝,住家用,磚造,0461010,39.0,0,0,0,無,無,7330000,187949,,0.0,0,無人繼承案件，委由國產署標售。,RPQOMLTKJIOFFEA38CA
士林區,房地(土地+建物),臺北市士林區中山北路五段721~750號,25.19,住,,,1080916,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720907,101.9,4,2,2,有,無,13500000,132483,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKLJIOFFEA08CA
士林區,房地(土地+建物),臺北市士林區延平北路八段80巷53弄1~30號,26.0,其他,,,1081009,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0590123,77.0,0,0,0,無,無,6700000,87013,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLQLJIOFFEA78CA
士林區,房地(土地+建物)+車位,臺北市士林區福華路1~30號,16.07,住,,,1080906,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070709,141.60000000000002,3,2,2,有,有,29000000,260116,升降平面,37.8,2000000,,RPXPMLTLJIOFFEA66CA
士林區,房地(土地+建物),臺北市士林區中山北路七段35巷1~30號,26.88,商,,,1081010,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730427,125.45,3,2,2,有,有,20300000,161817,,0.0,0,含增建或未登記建物。;,RPOOMLNKJIOFFEA57CA
士林區,房地(土地+建物)+車位,臺北市士林區小北街1~30號,13.11,商,,,1081006,土地1建物1車位1,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080212,61.05,1,1,1,有,有,16400000,275823,升降機械,8.48,1900000,,RPQOMLNKJIOFFEA77CA
士林區,土地,中洲段541~570地號,16.15,其他,,,1081105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,879300,54446,,0.0,0,,RPSOMLNKJIOFFEA97CA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,26.7,其他,,,1081002,土地1建物1車位1,三層,十四層,其他,見其他登記事項,鋼筋混凝土造,1021129,133.17,0,0,0,無,有,15120000,122764,坡道平面,27.52,2150000,,RPQNMLNKJIOFFEA67CA
北投區,土地,八仙段二小段481~510地號,672.0,其他,,,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12196000,18149,,0.0,0,包含公共設施保留地之交易。;,RPUNMLNKJIOFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段195巷1~30號,31.88,住,,,1080928,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970506,179.38,3,2,2,有,有,44500000,248077,坡道平面,0.0,0,含增建或未登記建物。;,RPWNMLNKJIOFFEA28CA
士林區,土地,富安段一小段331~360地號,66.17,其他,,,1081002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3201600,48384,,0.0,0,,RPQOMLMKJIOFFEA67CA
士林區,房地(土地+建物),臺北市士林區社子街84巷1~30號,25.75,住,,,1081011,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650331,78.67,3,2,1,有,無,8500000,108046,,0.0,0,含增建或未登記建物。;,RPQPMLMKJIOFFEA77CA
松山區,房地(土地+建物),臺北市松山區南京東路五段211~240號,3.64,其他,,,1080918,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,45.22,1,1,1,有,有,10400000,229987,,0.0,0,,RPTQMLRLJIOFFDA68CA
南港區,土地,舊莊段一小段271~300地號,9414.0,其他,,,1080618,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63000000,6692,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUQMLRLJIOFFDA78CA
松山區,房地(土地+建物),臺北市松山區塔悠路1~30號,4.03,商,,,1081015,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690922,95.52,2,2,2,有,無,2010000,21043,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLJIOFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路235巷1~30號,112.21,住,,,1081017,土地1建物1車位4,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031204,674.0799999999999,4,2,6,有,有,135880000,201578,坡道平面,0.0,0,,RPOQMLLLJIOFFDA57CA
南港區,土地,玉成段四小段391~420地號,2.62,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,91854,35059,,0.0,0,包含公共設施保留地之交易。;政府以容積代金基金採購私有公共設施保留地,RPUOMLOKJIOFFDA18CA
松山區,房地(土地+建物),臺北市松山區八德路二段410巷91~120號,31.67,住,,,1081012,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761203,141.97,4,2,2,有,無,29000000,204269,,0.0,0,含增建或未登記建物。;,RPUQMLOKJIOFFDA38CA
南港區,土地,中南段二小段91~120地號,3.07,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65458,21322,,0.0,0,包含公共設施保留地之交易。;政府以容積代金基金採購私有公共設施保留地,RPQOMLPKJIOFFDA87CA
南港區,土地,中南段二小段91~120地號,3.07,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65458,21322,,0.0,0,包含公共設施保留地之交易。;政府以容積代金基金採購私有公共設施保留地,RPSOMLPKJIOFFDA08CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,47.47,住,,,1081008,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030306,287.86,3,2,2,有,有,59500000,206698,坡道平面,45.17,0,,RPTOMLPKJIOFFDA18CA
松山區,房地(土地+建物),臺北市松山區復興北路499巷1~30號,41.0,住,,,1081029,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610315,118.42,3,2,1,有,無,18000000,152001,,0.0,0,陽台外推,RPWOMLPKJIOFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄1~30號,30.25,住,,,1081102,土地1建物1車位2,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970122,149.51999999999998,2,2,2,有,有,18400000,123060,坡道機械,0.0,0,,RPTNMLKLJIOFFDA67CA
信義區,房地(土地+建物),臺北市信義區虎林街50巷1~30號,31.25,住,,,1081004,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660916,88.49,3,2,2,有,無,19500000,220364,,0.0,0,含增建或未登記建物。;,RPPOMLNKJIOFFDA57CA
信義區,土地,吳興段二小段751~780地號,1.87,其他,,,1081022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8357,4469,,0.0,0,向政府機關承購之案件。;,RPRPMLMKJIOFFDA77CA
信義區,房地(土地+建物),臺北市信義區和平東路三段391巷8弄1~30號,18.25,住,,,1081101,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,45.84,1,1,1,有,無,7000000,152705,,0.0,0,,RPSQMLMKJIOFFDA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區舊宗路一段31~60號,17.93,商,,,1081007,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0920910,70.47,0,1,2,有,有,15100000,214276,坡道機械,13.81,0,含增建或未登記建物。;,RPQOMLTKKIOFFCA28CA
中山區,土地,吉林段二小段481~510地號,19.25,其他,,,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1056440,54880,,0.0,0,包含公共設施保留地之交易。;,RPQRMLTLJIOFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街61~90號,27.47,住,,,1080927,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040522,149.15,2,1,1,有,有,25400000,223529,坡道平面,47.15,2600000,,RPRQMLLLJIOFFCA77CA
中山區,房地(土地+建物),臺北市中山區雙城街18巷1~30號,4.96,商,,,1081021,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951031,41.86,0,0,1,有,有,8150000,194697,,0.0,0,,RPPOMLLLJIOFFCA37CA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段191巷1~30號,14.35,住,,,1081029,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700128,53.47,3,2,2,有,無,5595000,104638,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPSNMLQKJIOFFCA97CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路一段53巷1~30號,5.73,商,,,1081021,土地1建物1車位2,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970104,75.97,1,1,1,有,有,9850000,129656,坡道機械,39.12,0,含增建或未登記建物。;,RPWOMLNKJIOFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段181~210號,7.8,商,,,1081015,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,120.81,2,2,1,有,有,35880000,352373,坡道平面,29.77,3800000,,RPTPMLNKJIOFFCA97CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段181~210號,20.16,商,,,1081015,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,263.58,3,2,3,有,有,86360000,352252,坡道平面,29.77,4000000,,RPVPMLNKJIOFFCA18CA
中山區,房地(土地+建物),臺北市中山區中山北路二段181~210號,7.67,商,,,1080903,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,91.03,2,2,1,有,有,30580000,335933,,0.0,0,,RPWPMLNKJIOFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段181~210號,18.85,商,,,1080903,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,252.04999999999998,3,2,2,有,有,75500000,321666,坡道平面,29.77,4000000,,RPOQMLNKJIOFFCA57CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段181~210號,7.8,商,,,1080925,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,120.81,2,2,1,有,有,34800000,351494,坡道平面,29.77,2800000,,RPPQMLNKJIOFFCA67CA
中山區,土地,中山段一小段481~510地號,1.44,商,,,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1276000,886111,,0.0,0,,RPTNMLNKJIOFFCA77CA
中山區,土地,中山段一小段481~510地號,15.5,商,,,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13601000,877484,,0.0,0,,RPUNMLNKJIOFFCA87CA
中正區,房地(土地+建物),臺北市中正區重慶南路一段61~90號,3.09,商,,,1081016,土地9建物1車位0,十層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0640730,24.83,0,1,1,有,有,4980000,200564,,0.0,0,,RPUPMLSKJIOFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區昆明街91~120號,0.4,商,,,1080915,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0920122,34.18,1,1,1,有,有,4900000,143359,,0.0,0,,RPWOMLSKJIOFFBA58CA
萬華區,車位,臺北市萬華區德昌街121~150號,3.66,住,,,1081029,土地0建物0車位1,地下二層,二十三層,其他,停車空間,鋼筋混凝土造,1000131,33.71,0,0,0,有,有,2200000,,坡道平面,33.71,2200000,,RPXNMLOKJIOFFBA18CA
