鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
松山區,房地(土地+建物),臺北市松山區撫遠街255巷1~30號,45.47,住,,,1090304,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,129.84,3,2,2,有,無,13500000,103974,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRJNHPFFDA28CA
松山區,房地(土地+建物),臺北市松山區民生東路五段69巷4弄1~30號,68.5,住,,,1080317,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,119.55,3,2,2,有,無,30000000,250941,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLRJNHPFFDA78CA
內湖區,房地(土地+建物),臺北市內湖區陽光街161巷1~30號,19.42,住,,,1081118,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080716,37.67,1,1,1,有,有,8670000,230157,,0.0,0,,RPXPMLPKNHPFFCA98CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1080913,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,13350000,279992,,0.0,0,,RPVQMLLKNHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區南京東路二段61~90號,87.75,商,,,1090401,土地1建物1車位0,五層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0610714,688.15,3,0,0,有,有,142000000,206350,,0.0,0,,RPOOMLLJNHPFFCA47CA
內湖區,房地(土地+建物),臺北市內湖區康樂街61巷12弄1~30號,26.56,住,,,1090306,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741230,93.86,4,2,2,有,無,11600000,123588,,0.0,0,含增建或未登記建物。;,RPQNMLQJNHPFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路三段61~90號,11.01,住,,,1090324,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080723,93.78999999999999,2,2,1,有,有,18000000,188995,升降機械,10.19,2200000,,RPSPMLQJNHPFFCA48CA
大同區,房地(土地+建物)+車位,臺北市大同區歸綏街31~60號,13.38,住,,,1090216,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070822,96.38,2,0,1,有,有,18580000,252466,坡道機械,31.5,2200000,,RPUNMLLKNHPFFBA97CA
中山區,房地(土地+建物),臺北市中山區新生北路三段1~30號,3.68,商,,,1090307,土地1建物1車位0,八層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700122,36.75,1,1,1,有,有,6040000,164354,,0.0,0,含增建或未登記建物。;,RPQNMLTLMHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.26,商,,,1090310,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0680119,31.96,0,0,0,無,有,3600000,112641,,0.0,0,,RPUPMLSLMHPFFCA98CA
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.35,商,,,1090310,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0680119,34.660000000000004,0,0,0,無,有,3650000,105309,,0.0,0,,RPVPMLSLMHPFFCA09CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,8.95,商,,,1090304,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,131.12,1,1,1,有,有,21900000,213144,坡道平面,41.04,2700000,,RPROMLSLMHPFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街161巷1~30號,19.48,住,,,1081123,土地1建物1車位1,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080716,40.18,1,1,1,有,有,10490000,243961,塔式車位,2.51,1300000,,RPPQMLOLMHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街161巷1~30號,55.52,住,,,1081025,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080716,110.24,3,1,1,有,有,23080000,202172,塔式車位,2.51,1300000,,RPSQMLOLMHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區遼寧街201巷1~30號,28.0,住,,,1090327,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,,48.2,2,1,1,有,無,19500000,404564,,0.0,0,危老改建案,RPPNMLQLMHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區成功路二段115巷47弄31~60號,35.55,住,,,1090304,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650614,61.76,2,1,1,有,有,7620000,123381,,0.0,0,含增建或未登記建物。;,RPRNMLRLMHPFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段91巷1~30號,89.85,工,,,1090227,土地1建物1車位3,十層,十層,廠辦,工業用,鋼筋混凝土造,0940308,380.39,0,0,0,無,有,45500000,119614,坡道平面,0.0,0,,RPPPMLRLMHPFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街161巷1~30號,21.81,住,,,1081109,土地1建物1車位1,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080716,44.739999999999995,1,1,1,有,有,11010000,229931,塔式車位,2.51,1300000,,RPSPMLOLMHPFFCA38CA
內湖區,房地(土地+建物),臺北市內湖區陽光街161巷1~30號,21.17,住,,,1081016,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080716,41.07,1,1,1,有,有,8960000,218164,,0.0,0,,RPPPMLOLMHPFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街161巷1~30號,22.1,住,,,1081027,土地1建物1車位1,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080716,45.28,1,1,1,有,有,10950000,225625,塔式車位,2.51,1300000,,RPQPMLOLMHPFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段1~30號,10.46,住,,,1090309,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,130.43,2,1,1,有,有,19000000,145672,坡道平面,39.18,0,含增建或未登記建物。;,RPQNMLOLMHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1081216,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,12150000,254824,,0.0,0,,RPXOMLNLMHPFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區民權東路一段31~60號,7.65,商,,,1081126,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,117.72,0,0,0,無,有,23270000,268655,升降平面,38.92,2100000,,RPQPMLNLMHPFFCA08CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1080911,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,12550000,263213,,0.0,0,,RPRPMLNLMHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,7.61,商,,,1080923,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,78.8,0,0,0,無,有,21000000,266497,,0.0,0,,RPUPMLNLMHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1080903,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,12780000,268037,,0.0,0,,RPVPMLNLMHPFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.23,商,,,1090314,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,132.07,1,1,1,有,有,21600000,207624,坡道平面,41.04,2700000,,RPVQMLNLMHPFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,15.01,商,,,1090321,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,192.56,3,2,2,有,有,35660000,220829,坡道機械,41.04,2200000,,RPWQMLNLMHPFFCA78CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,8.11,商,,,1090327,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,90.08,1,1,1,有,有,19100000,212034,,0.0,0,,RPORMLNLMHPFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.26,商,,,1090229,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,132.94,1,1,1,有,有,20000000,195865,坡道平面,41.04,2000000,,RPPRMLNLMHPFFCA18CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,6.65,商,,,1090107,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,75.1,1,1,1,有,有,15600000,207751,,0.0,0,,RPQRMLNLMHPFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段180巷42弄1~30號,8.7,商,,,1090323,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,93.49,1,1,1,有,有,18880000,201947,,0.0,0,,RPRRMLNLMHPFFCA38CA
中山區,車位,臺北市中山區建國北路二段211~240號,0.12,住,,,1090402,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0990924,43.68,0,0,0,有,有,2250000,,坡道平面,43.67,2250000,,RPXQMLLLMHPFFCA68CA
內湖區,車位,臺北市內湖區康樂街136巷18弄1~30號,0.0,,,,1090327,土地0建物0車位1,,,其他,,,,36.23,0,0,0,有,有,2300000,,坡道平面,36.23,2300000,,RPUQMLMLMHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1080831,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,12080000,253356,,0.0,0,,RPUNMLNLMHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區民權東路一段31~60號,4.6,商,,,1080916,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,47.68,0,0,0,無,有,12150000,254824,,0.0,0,,RPWNMLNLMHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區民權東路一段61~90號,5.82,商,,,1090106,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090120,60.260000000000005,0,0,0,無,有,14900000,247262,,0.0,0,,RPOOMLNLMHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區新生北路二段31~60號,4.46,住,,,1090316,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0650722,32.21,1,1,1,有,有,4200000,130394,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNLMHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區新生北路二段28巷1~30號,18.35,其他,,,1090217,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780517,162.64000000000001,3,2,2,有,有,36000000,221348,,0.0,0,含增建或未登記建物。;,RPQPMLRKMHPFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段331~360號,82.5,住,,,1090215,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,177.16,3,2,2,有,有,23600000,133213,坡道平面,33.15,0,,RPWOMLRKMHPFFCA88CA
中山區,房地(土地+建物),臺北市中山區新生北路三段84巷1~30號,17.17,商,,,1090308,土地2建物1車位0,四層,六層,辦公商業大樓,商業用,鋼筋混凝土造,0670220,96.29,3,2,2,有,無,16000000,166165,,0.0,0,含增建或未登記建物。;,RPUNMLRKMHPFFCA58CA
中山區,房地(土地+建物),臺北市中山區天祥路61~90號,4.44,商,,,1090306,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931203,49.82000000000001,1,1,1,有,有,11800000,236853,,0.0,0,含增建或未登記建物。;,RPVNMLRKMHPFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區港華街51巷8弄1~30號,25.17,住,,,1090303,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0720611,112.56,3,2,2,有,無,19900000,176795,,0.0,0,含增建或未登記建物。;,RPQNMLRKMHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區復興北路430巷31~60號,25.62,住,,,1090324,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700127,127.64,3,2,2,有,無,28180000,220777,,0.0,0,含增建或未登記建物。;,RPSPMLLLMHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷17弄91~120號,26.01,住,,,1090223,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,79.22,2,2,1,有,有,11800000,148952,,0.0,0,含增建或未登記建物。;,RPORMLKLMHPFFCA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,6.48,商,,,1090321,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,104.25999999999999,2,2,1,有,有,17380000,179246,坡道機械,14.83,1350000,,RPWOMLRKMHPFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區昆明街31~60號,7.84,商,,,1090305,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0761221,51.42,1,1,1,有,有,8100000,157526,,0.0,0,,RPPPMLRKMHPFFBA18CA
大同區,房地(土地+建物),臺北市大同區敦煌路181~210號,25.4,住,,,1090320,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690121,91.76,3,2,2,有,無,8980000,97864,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLKLMHPFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區大理街31~60號,1.2,商,,,1090404,土地2建物1車位0,地下一層,四層,倉庫,見使用執照,鋼筋混凝土造,0650112,10.36,1,0,1,有,有,1200000,,,0.0,0,含增建或未登記建物。;,RPVPMLKLMHPFFBA18CA
大同區,土地,市府段二小段511~540地號,37.0,商,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35375624,956098,,0.0,0,,RPOOMLQKMHPFFBA87CA
大同區,車位,臺北市大同區五原路1~30號,0.21,商,,,1090401,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0981216,22.59,0,0,0,有,有,2800000,,坡道平面,22.59,2800000,單獨車位交易。;,RPPNMLRKMHPFFBA97CA
文山區,房地(土地+建物)+車位,臺北市文山區景興路271~300號,8.05,商,,,1050123,土地3建物1車位2,三層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,132.98,0,0,0,無,無,16700000,159420,坡道機械,43.28,2400000,,RPUNMLOKNHPFFAA18CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,6.26,商,,,1070104,土地3建物2車位0,十六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,72.53,0,0,0,無,無,13800000,190266,,0.0,0,,RPWNMLOKNHPFFAA38CA
文山區,房地(土地+建物)+車位,臺北市文山區景興路271~300號,6.4,商,,,1060613,土地3建物1車位2,十四層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,113.96000000000001,0,0,0,無,無,15650000,187465,坡道機械,43.28,2400000,,RPXNMLOKNHPFFAA48CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,6.46,商,,,1050109,土地3建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,74.99,0,0,0,無,無,14300000,190692,,0.0,0,,RPOOMLOKNHPFFAA67CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,11.71,商,,,1050109,土地3建物2車位0,五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,135.81,0,0,0,無,無,23780000,175098,,0.0,0,,RPPOMLOKNHPFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區景興路271~300號,7.37,商,,,1061210,土地3建物1車位2,十五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,125.29,0,0,0,無,無,17900000,189001,坡道機械,43.28,2400000,,RPQOMLOKNHPFFAA87CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,8.49,商,,,1060921,土地3建物1車位0,十九層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,98.22,0,0,0,無,無,18600000,189371,,0.0,0,找補金額32084元正權利人2人,RPROMLOKNHPFFAA97CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,6.46,商,,,1050613,土地3建物1車位0,十一層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,74.99,0,0,0,無,無,14500000,193359,,0.0,0,,RPSOMLOKNHPFFAA08CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,8.13,商,,,1050305,土地3建物1車位0,六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,94.15,0,0,0,無,無,14800000,157196,,0.0,0,找補金額76902元正,RPTOMLOKNHPFFAA18CA
文山區,房地(土地+建物),臺北市文山區景興路271~300號,5.72,商,,,1090215,土地3建物1車位0,十二層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,66.22,0,0,0,無,無,12475000,188387,,0.0,0,,RPVOMLOKNHPFFAA38CA
文山區,房地(土地+建物)+車位,臺北市文山區景興路271~300號,6.15,商,,,1090302,土地3建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090110,103.97,0,0,0,無,無,14700000,179650,坡道平面,36.06,2500000,,RPWNMLPKNHPFFAA48CA
中正區,房地(土地+建物),臺北市中正區同安街28巷1~30號,44.0,住,,,1090228,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761005,142.48,4,2,2,有,無,22150000,155460,,0.0,0,含增建或未登記建物。;,RPXNMLRKMHPFFAA68CA
文山區,房地(土地+建物)+車位,臺北市文山區和平東路四段295巷1~30號,30.18,住,,,1090322,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020613,96.17,2,2,1,有,有,13250000,137777,坡道平面,29.52,0,含增建或未登記建物。;,RPXNMLNLMHPFFAA38CA
中正區,房地(土地+建物)+車位,臺北市中正區水源路61~90號,17.2,商,,,1090223,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990607,220.45,3,2,3,有,有,41800000,189612,坡道平面,43.0,0,,RPTOMLMLMHPFFAA97CA
